Forum.id|Person.id|joinDate
618475299723|32985348833931|2012-09-09T15:34:25.900+0000
962072683404|4398046512764|2012-06-20T09:11:34.719+0000
962072683404|8796093022983|2012-05-24T01:04:34.811+0000
962072683404|13194139533332|2012-06-24T13:03:07.915+0000
962072683404|13194139534803|2012-05-22T20:15:06.464+0000
962072683404|15393162788922|2012-07-30T05:06:01.071+0000
962072683404|17592186044868|2012-06-25T10:17:58.576+0000
962072683404|17592186045408|2012-08-15T05:36:28.466+0000
962072683404|19791209301519|2012-07-01T03:26:16.918+0000
962072683404|21990232555571|2012-06-21T19:13:35.688+0000
962072683404|24189255812047|2012-07-03T05:40:58.210+0000
962072683404|24189255812669|2012-08-17T06:02:27.152+0000
962072683404|28587302322256|2012-07-20T11:51:21.217+0000
824633729933|1509|2012-07-23T14:08:40.769+0000
824633729933|6597069768275|2012-06-17T20:11:49.356+0000
824633729933|8796093022983|2012-03-16T12:27:38.377+0000
824633729933|8796093023897|2012-09-02T21:38:48.799+0000
824633729933|13194139533320|2012-05-01T12:47:34.396+0000
824633729933|13194139534803|2012-07-16T11:15:34.903+0000
824633729933|15393162790168|2012-08-17T17:24:17.721+0000
824633729933|17592186044868|2012-05-05T21:39:20.184+0000
824633729933|17592186045408|2012-09-13T03:57:49.235+0000
824633729933|19791209301454|2012-07-02T13:24:50.252+0000
824633729933|19791209301519|2012-07-17T01:14:57.610+0000
824633729933|19791209301554|2012-09-02T01:56:25.097+0000
824633729933|21990232556585|2012-08-11T22:45:42.152+0000
824633729933|24189255812047|2012-05-15T12:04:38.808+0000
824633729933|24189255812629|2012-05-03T22:00:41.392+0000
824633729933|24189255812669|2012-03-29T00:46:32.797+0000
824633729933|26388279067534|2012-07-01T05:34:26.849+0000
824633729933|26388279067625|2012-08-29T07:04:34.525+0000
824633729933|28587302323855|2012-07-31T09:28:25.719+0000
824633729933|32985348834013|2012-08-25T22:21:45.299+0000
549755822990|1079|2012-02-05T20:16:48.909+0000
549755822990|1509|2012-02-10T21:50:51.989+0000
549755822990|2199023255936|2012-07-17T05:40:29.456+0000
549755822990|4398046512162|2012-02-05T06:07:04.959+0000
549755822990|4398046512764|2012-06-04T13:15:29.258+0000
549755822990|8796093022983|2012-03-23T22:51:30.952+0000
549755822990|8796093023506|2012-01-23T21:26:32.891+0000
549755822990|13194139533320|2012-05-23T07:10:10.036+0000
549755822990|13194139533332|2012-07-03T23:04:14.828+0000
549755822990|15393162788922|2011-09-02T07:12:19.505+0000
549755822990|15393162790168|2012-08-23T07:59:38.176+0000
549755822990|17592186044868|2011-09-03T07:49:18.989+0000
549755822990|17592186045093|2012-04-17T18:49:47.073+0000
549755822990|17592186045813|2012-07-13T07:12:42.169+0000
549755822990|19791209301454|2012-07-17T09:12:15.298+0000
549755822990|19791209301554|2011-12-09T00:19:03.058+0000
549755822990|21990232555571|2012-02-13T15:03:26.686+0000
549755822990|21990232556585|2012-02-17T00:24:08.507+0000
549755822990|24189255812669|2012-01-22T22:24:47.836+0000
549755822990|26388279067086|2012-05-06T00:47:15.102+0000
549755822990|26388279067534|2012-06-03T20:57:11.959+0000
549755822990|26388279067625|2012-08-28T03:33:56.344+0000
549755822990|28587302322256|2012-08-07T21:51:41.977+0000
549755822990|28587302322548|2012-08-03T03:07:34.433+0000
549755822990|28587302323855|2012-09-05T04:29:14.580+0000
549755822990|32985348834329|2012-07-30T02:29:31.028+0000
1030792160143|2199023255936|2012-09-02T08:04:28.519+0000
1030792160143|8796093023897|2012-08-29T16:45:09.955+0000
1030792160143|15393162790168|2012-08-23T18:31:57.778+0000
1030792160143|17592186045408|2012-08-16T05:13:25.425+0000
1030792160143|26388279067086|2012-09-10T21:21:26.179+0000
1030792160143|32985348833931|2012-08-30T17:29:09.207+0000
618475299728|1509|2011-11-01T14:13:17.251+0000
618475299728|2199023255936|2012-01-07T06:48:37.639+0000
618475299728|4398046512162|2011-09-02T08:57:48.344+0000
618475299728|6597069768275|2012-01-24T06:34:24.241+0000
618475299728|8796093022983|2011-10-01T21:33:38.336+0000
618475299728|8796093023897|2012-02-25T10:58:20.507+0000
618475299728|13194139533332|2012-05-10T15:55:00.300+0000
618475299728|13194139534803|2012-06-30T06:38:25.575+0000
618475299728|15393162788922|2012-09-03T07:11:23.504+0000
618475299728|15393162790168|2012-08-22T12:48:15.442+0000
618475299728|17592186045093|2012-06-17T01:30:24.112+0000
618475299728|17592186045408|2012-07-23T10:08:25.283+0000
618475299728|17592186045813|2012-09-01T01:44:13.596+0000
618475299728|19791209301454|2011-10-06T15:44:01.814+0000
618475299728|24189255812047|2012-08-29T21:53:00.293+0000
618475299728|26388279067635|2012-07-11T19:52:48.858+0000
618475299728|28587302322256|2012-05-12T12:38:38.178+0000
618475299728|28587302322548|2012-07-28T07:06:39.694+0000
549755822993|1079|2012-06-20T02:11:26.711+0000
549755822993|1509|2011-09-27T19:55:24.357+0000
549755822993|2199023255936|2011-10-18T04:01:11.143+0000
549755822993|6597069768275|2011-07-05T10:33:01.080+0000
549755822993|8796093023506|2012-02-06T01:33:26.202+0000
549755822993|13194139533332|2011-10-30T09:35:20.605+0000
549755822993|13194139534803|2011-10-08T02:28:46.569+0000
549755822993|15393162790168|2012-06-21T17:11:59.485+0000
549755822993|17592186044868|2011-08-18T08:31:15.568+0000
549755822993|17592186045813|2011-08-19T14:00:31.918+0000
549755822993|19791209301454|2011-10-05T13:25:40.456+0000
549755822993|21990232555571|2012-08-29T00:44:19.393+0000
549755822993|24189255812295|2012-04-19T02:46:50.969+0000
549755822993|24189255812629|2012-05-06T23:37:34.661+0000
549755822993|24189255812669|2012-02-29T14:58:45.176+0000
549755822993|28587302322548|2012-06-24T12:53:41.093+0000
549755822993|28587302323855|2012-05-24T00:14:14.296+0000
549755822993|32985348834013|2012-08-12T12:38:54.004+0000
755914253202|1509|2012-02-29T07:22:21.230+0000
755914253202|4398046512764|2012-06-23T03:29:51.721+0000
755914253202|6597069768275|2012-01-17T11:41:29.598+0000
755914253202|8796093022983|2012-06-06T13:01:54.828+0000
755914253202|8796093023506|2012-02-09T12:01:11.642+0000
755914253202|8796093023897|2012-02-03T14:07:52.993+0000
755914253202|15393162790168|2012-09-05T02:09:21.230+0000
755914253202|17592186045093|2012-02-26T17:40:07.486+0000
755914253202|17592186045408|2012-02-22T09:32:45.278+0000
755914253202|19791209301519|2012-07-27T01:41:00.988+0000
755914253202|19791209301554|2012-01-09T18:22:24.297+0000
755914253202|21990232555571|2012-05-10T21:49:01.082+0000
755914253202|24189255812629|2012-06-12T04:17:00.136+0000
755914253202|24189255812669|2012-02-24T10:52:42.287+0000
755914253202|26388279067086|2012-07-27T21:24:52.243+0000
755914253202|26388279067534|2012-03-20T05:29:34.446+0000
755914253202|26388279067625|2012-05-20T15:33:11.764+0000
755914253202|26388279067635|2012-03-18T23:28:59.375+0000
755914253202|28587302322548|2012-07-26T23:02:29.121+0000
755914253202|30786325578608|2012-07-17T03:20:06.156+0000
755914253202|30786325578932|2012-07-14T03:13:27.794+0000
481036346259|1079|2012-06-29T13:59:05.495+0000
481036346259|1509|2012-05-31T19:22:20.544+0000
481036346259|2199023255936|2011-08-17T11:29:35.665+0000
481036346259|4398046512162|2011-09-09T00:25:53.947+0000
481036346259|6597069768275|2011-11-24T15:15:23.144+0000
481036346259|8796093022983|2011-05-22T12:53:07.492+0000
481036346259|8796093023506|2012-06-26T01:51:49.133+0000
481036346259|8796093023897|2012-06-29T13:57:49.919+0000
481036346259|13194139533320|2012-03-31T21:44:03.216+0000
481036346259|13194139533332|2011-06-30T04:54:42.965+0000
481036346259|13194139534803|2011-10-02T23:35:23.711+0000
481036346259|15393162788922|2012-04-15T10:44:26.931+0000
481036346259|15393162790168|2011-06-01T04:34:50.253+0000
481036346259|17592186044868|2012-01-24T16:18:58.262+0000
481036346259|17592186045408|2011-09-14T06:15:15.869+0000
481036346259|19791209301554|2012-02-19T04:40:27.853+0000
481036346259|21990232555571|2011-11-29T09:07:36.063+0000
481036346259|24189255812047|2012-05-27T02:18:32.627+0000
481036346259|24189255812629|2011-12-16T13:46:24.204+0000
481036346259|24189255812669|2012-05-20T05:06:33.601+0000
481036346259|26388279067534|2012-08-16T22:12:10.316+0000
481036346259|30786325577752|2012-08-12T19:55:04.176+0000
481036346259|30786325578932|2012-08-13T18:25:48.170+0000
481036346259|32985348833931|2012-09-05T15:15:55.884+0000
824633729940|6597069768275|2012-05-26T08:41:10.335+0000
824633729940|8796093022983|2012-02-01T18:44:49.767+0000
824633729940|8796093023897|2012-03-30T03:19:10.664+0000
824633729940|15393162788922|2012-05-31T06:12:42.247+0000
824633729940|15393162790168|2012-03-27T04:46:53.436+0000
824633729940|17592186045093|2012-01-30T19:06:00.650+0000
824633729940|19791209301519|2012-03-11T10:47:06.740+0000
824633729940|19791209301554|2012-08-30T16:42:21.259+0000
824633729940|21990232555571|2012-01-27T15:49:26.678+0000
824633729940|28587302322256|2012-07-10T23:24:10.831+0000
824633729940|30786325578608|2012-07-20T13:59:46.969+0000
824633729940|30786325578932|2012-06-18T01:15:58.934+0000
824633729940|32985348833931|2012-08-30T23:08:07.484+0000
549755822997|1079|2011-11-05T19:36:49.593+0000
549755822997|1509|2012-08-30T19:58:17.954+0000
549755822997|2199023255936|2012-02-16T13:39:01.436+0000
549755822997|4398046512162|2012-09-11T05:41:31.321+0000
549755822997|6597069768275|2012-07-14T11:51:20.795+0000
549755822997|8796093022983|2012-06-03T07:25:19.700+0000
549755822997|13194139533320|2011-12-21T15:31:33.733+0000
549755822997|13194139533332|2011-12-03T07:11:25.071+0000
549755822997|13194139534803|2011-08-18T11:39:49.610+0000
549755822997|15393162788922|2012-06-25T06:15:40.376+0000
549755822997|15393162790168|2012-03-04T00:27:46.426+0000
549755822997|17592186044868|2012-04-03T19:36:13.262+0000
549755822997|17592186045093|2011-10-20T23:10:03.652+0000
549755822997|17592186045813|2012-04-25T15:40:30.628+0000
549755822997|19791209301519|2012-06-01T12:29:18.238+0000
549755822997|21990232556585|2012-04-18T06:16:10.281+0000
549755822997|24189255812047|2011-12-14T09:40:41.216+0000
549755822997|26388279067534|2012-07-17T01:01:05.013+0000
549755822997|26388279067625|2012-09-01T04:50:30.545+0000
549755822997|26388279067635|2012-07-21T16:00:32.502+0000
549755822997|30786325578932|2012-06-28T05:18:39.700+0000
687194776470|1079|2011-12-11T23:08:31.177+0000
687194776470|2199023255936|2012-02-19T07:45:59.351+0000
687194776470|4398046512764|2012-04-29T19:28:55.639+0000
687194776470|6597069768275|2011-12-12T03:51:29.044+0000
687194776470|8796093022983|2011-10-26T23:39:42.716+0000
687194776470|8796093023506|2011-09-27T17:54:17.440+0000
687194776470|8796093023897|2012-01-27T05:56:52.789+0000
687194776470|13194139533320|2012-06-16T00:58:50.404+0000
687194776470|15393162790168|2012-06-19T02:56:15.745+0000
687194776470|17592186044868|2012-06-24T13:36:54.426+0000
687194776470|17592186045093|2011-12-23T18:26:47.068+0000
687194776470|17592186045408|2011-12-24T07:17:53.189+0000
687194776470|19791209301454|2011-11-17T19:02:46.654+0000
687194776470|19791209301519|2012-05-06T21:29:44.824+0000
687194776470|21990232555571|2011-12-15T12:57:54.218+0000
687194776470|21990232556585|2012-02-13T18:46:11.169+0000
687194776470|24189255812047|2012-06-12T18:24:12.937+0000
687194776470|24189255812295|2012-07-16T11:57:02.431+0000
687194776470|26388279067625|2012-05-24T08:29:08.096+0000
687194776470|28587302322256|2012-08-25T03:57:57.982+0000
687194776470|28587302322548|2012-06-08T23:38:09.066+0000
687194776470|32985348834013|2012-07-25T01:11:59.352+0000
687194776470|32985348834329|2012-08-13T09:16:38.310+0000
618475299735|1079|2012-01-19T00:12:25.162+0000
618475299735|1509|2011-11-20T02:07:07.663+0000
618475299735|2199023255936|2011-10-04T08:15:16.682+0000
618475299735|6597069768275|2012-02-20T06:33:40.223+0000
618475299735|8796093022983|2011-09-09T07:32:01.828+0000
618475299735|8796093023506|2011-07-22T17:24:42.045+0000
618475299735|8796093023897|2011-07-25T07:32:12.308+0000
618475299735|13194139533320|2012-07-24T14:38:55.494+0000
618475299735|13194139533332|2012-05-30T12:30:31.007+0000
618475299735|13194139534803|2012-01-09T18:29:03.690+0000
618475299735|15393162788922|2012-01-20T22:07:28.799+0000
618475299735|15393162790168|2012-02-24T03:42:17.997+0000
618475299735|17592186044868|2012-04-12T18:51:29.066+0000
618475299735|17592186045093|2011-10-04T11:51:28.788+0000
618475299735|17592186045813|2012-09-02T07:46:58.672+0000
618475299735|19791209301454|2011-12-31T14:50:25.475+0000
618475299735|19791209301519|2011-10-10T14:37:45.373+0000
618475299735|19791209301554|2012-01-10T17:35:45.848+0000
618475299735|21990232555571|2012-06-10T23:30:06.093+0000
618475299735|24189255812295|2012-07-05T19:00:23.062+0000
618475299735|24189255812669|2012-07-10T00:01:18.260+0000
618475299735|26388279067086|2012-06-15T08:30:31.674+0000
618475299735|26388279067625|2012-05-11T07:27:54.865+0000
618475299735|28587302322256|2012-07-17T11:20:11.419+0000
618475299735|30786325577752|2012-08-11T01:50:51.645+0000
618475299735|30786325578932|2012-08-05T04:52:58.074+0000
618475299735|32985348834329|2012-09-11T05:21:54.407+0000
618475299736|4398046512162|2011-11-20T17:48:47.709+0000
618475299736|8796093023506|2012-04-19T11:54:34.471+0000
618475299736|8796093023897|2012-03-20T06:46:25.147+0000
618475299736|13194139533332|2012-04-05T13:51:29.116+0000
618475299736|17592186045813|2012-03-02T05:16:55.427+0000
618475299736|19791209301519|2011-11-23T01:48:29.602+0000
618475299736|21990232555571|2012-08-21T04:40:17.259+0000
618475299736|21990232556585|2012-08-05T15:35:37.963+0000
618475299736|24189255812629|2012-01-29T19:32:12.452+0000
618475299736|24189255812669|2012-08-19T22:10:11.764+0000
618475299736|26388279067086|2012-08-26T10:35:42.142+0000
618475299736|26388279067534|2012-04-16T22:35:02.126+0000
618475299736|26388279067625|2012-05-10T19:04:58.738+0000
618475299736|28587302322548|2012-06-15T09:26:55.031+0000
618475299736|28587302323855|2012-07-03T12:59:17.093+0000
618475299736|30786325578932|2012-07-06T01:29:27.490+0000
618475299736|32985348834873|2012-08-20T03:15:48.348+0000
549755823003|1079|2012-06-28T10:38:14.642+0000
549755823003|4398046512162|2012-05-25T01:28:33.955+0000
549755823003|6597069768275|2012-03-06T10:26:28.786+0000
549755823003|8796093022983|2012-04-25T13:23:40.784+0000
549755823003|13194139533320|2011-08-02T22:47:49.233+0000
549755823003|13194139533332|2011-08-23T10:03:06.053+0000
549755823003|17592186045408|2011-07-30T08:22:39.506+0000
549755823003|17592186045813|2012-08-18T11:29:49.792+0000
549755823003|19791209301454|2011-08-22T21:02:07.181+0000
549755823003|19791209301554|2011-12-28T22:22:06.370+0000
549755823003|21990232555571|2011-12-25T15:55:05.232+0000
549755823003|24189255812295|2012-02-09T06:43:23.540+0000
549755823003|24189255812669|2012-08-19T00:54:51.449+0000
549755823003|26388279067635|2012-08-08T20:14:26.367+0000
549755823003|28587302323855|2012-07-08T18:59:41.399+0000
549755823003|30786325577752|2012-06-17T14:51:18.548+0000
481036346268|1079|2012-07-20T13:32:52.361+0000
481036346268|4398046512764|2011-09-02T04:35:05.210+0000
481036346268|6597069768275|2012-02-02T03:55:08.755+0000
481036346268|8796093023897|2012-04-08T19:42:48.046+0000
481036346268|13194139533320|2012-03-15T09:36:15.854+0000
481036346268|13194139533332|2011-05-14T04:29:53.858+0000
481036346268|13194139534803|2011-06-14T19:06:29.134+0000
481036346268|17592186045408|2011-11-08T20:36:03.138+0000
481036346268|17592186045813|2012-02-09T05:53:32.204+0000
481036346268|19791209301454|2012-07-20T03:49:17.498+0000
481036346268|19791209301554|2012-01-15T18:13:20.938+0000
481036346268|21990232556585|2011-12-17T16:16:40.397+0000
481036346268|24189255812295|2012-03-23T17:50:31.891+0000
481036346268|24189255812629|2012-01-01T00:37:23.582+0000
481036346268|24189255812669|2012-03-11T12:28:52.631+0000
481036346268|28587302322548|2012-08-17T15:52:08.871+0000
481036346268|28587302323855|2012-05-29T14:32:00.149+0000
481036346268|30786325577752|2012-07-26T06:27:54.077+0000
481036346268|30786325578608|2012-08-26T19:01:40.606+0000
481036346268|32985348834873|2012-08-30T20:10:56.779+0000
549755823005|1509|2012-06-24T10:37:46.682+0000
549755823005|2199023255936|2012-06-09T03:20:36.645+0000
549755823005|6597069768275|2011-09-10T21:25:05.380+0000
549755823005|8796093023506|2011-10-18T23:56:40.286+0000
549755823005|8796093023897|2012-03-19T10:53:37.348+0000
549755823005|13194139533332|2011-11-29T21:09:14.041+0000
549755823005|15393162790168|2011-12-18T21:08:54.223+0000
549755823005|17592186045408|2012-03-20T10:55:41.555+0000
549755823005|19791209301454|2012-02-11T05:19:27.073+0000
549755823005|19791209301519|2012-02-10T16:43:12.147+0000
549755823005|21990232555571|2012-09-05T20:30:39.660+0000
549755823005|21990232556585|2012-03-06T13:47:45.437+0000
549755823005|24189255812629|2012-02-08T16:40:57.536+0000
549755823005|26388279067534|2012-04-18T04:31:49.400+0000
549755823005|26388279067625|2012-04-08T22:49:50.514+0000
549755823005|28587302322548|2012-06-11T04:10:08.515+0000
549755823005|32985348834329|2012-07-30T00:36:57.244+0000
1030792160158|1079|2012-09-07T15:40:55.901+0000
1030792160158|4398046512162|2012-09-08T01:36:25.974+0000
1030792160158|21990232555571|2012-09-04T14:52:51.985+0000
1030792160158|24189255812295|2012-09-09T16:19:27.941+0000
755914253216|1079|2012-05-01T15:40:54.023+0000
755914253216|8796093023506|2012-04-08T12:55:11.723+0000
755914253216|13194139533320|2012-01-27T18:58:26.805+0000
755914253216|13194139533332|2012-06-05T09:42:46.972+0000
755914253216|13194139534803|2012-04-26T10:23:58.171+0000
755914253216|17592186044868|2012-05-02T21:28:39.774+0000
755914253216|17592186045093|2012-07-08T17:03:15.262+0000
755914253216|17592186045408|2012-03-30T01:03:17.169+0000
755914253216|19791209301454|2012-06-30T21:37:28.339+0000
755914253216|19791209301554|2012-07-06T15:44:04.205+0000
755914253216|21990232555571|2011-12-26T12:57:09.172+0000
755914253216|24189255812047|2012-02-18T18:26:19.807+0000
755914253216|24189255812629|2011-12-20T10:19:08.740+0000
755914253216|26388279067086|2012-07-13T11:32:33.426+0000
755914253216|26388279067534|2012-02-21T22:29:56.858+0000
755914253216|26388279067625|2012-02-18T04:14:54.495+0000
755914253216|28587302323855|2012-04-27T04:43:35.127+0000
755914253216|30786325577752|2012-06-25T08:21:46.202+0000
618475299745|1509|2012-02-23T00:41:55.246+0000
618475299745|2199023255936|2012-01-17T17:51:23.633+0000
618475299745|4398046512764|2012-05-31T00:08:25.930+0000
618475299745|8796093022983|2011-12-29T04:16:48.072+0000
618475299745|13194139533320|2012-03-29T07:08:39.167+0000
618475299745|13194139533332|2011-10-22T19:01:46.387+0000
618475299745|13194139534803|2012-01-04T00:43:44.737+0000
618475299745|19791209301454|2011-11-28T22:09:29.622+0000
618475299745|19791209301519|2011-11-24T08:11:22.742+0000
618475299745|19791209301554|2011-09-16T17:10:20.848+0000
618475299745|21990232555571|2012-03-26T15:12:22.783+0000
618475299745|24189255812295|2012-05-01T20:04:36.243+0000
618475299745|24189255812629|2012-07-15T09:34:53.399+0000
618475299745|26388279067534|2012-03-31T04:50:05.027+0000
618475299745|30786325577752|2012-09-04T03:50:28.950+0000
412316869539|2199023256233|2011-02-11T06:12:27.446+0000
412316869539|2199023256881|2011-01-31T13:47:23.677+0000
412316869539|6597069768211|2011-01-27T16:32:00.735+0000
412316869539|8796093022647|2011-01-29T00:59:22.842+0000
412316869539|8796093022765|2011-02-18T08:03:49.977+0000
412316869539|8796093023893|2011-01-31T20:20:59.859+0000
412316869539|10995116278981|2011-02-06T06:22:33.848+0000
412316869539|13194139533440|2011-03-15T09:00:40.202+0000
412316869539|13194139533535|2011-02-04T16:10:12.252+0000
412316869539|13194139534142|2011-01-29T06:27:12.729+0000
412316869539|13194139534154|2011-01-27T16:06:12.034+0000
412316869539|13194139534684|2011-02-11T17:56:49.256+0000
412316869539|15393162788906|2011-04-17T07:26:01.495+0000
412316869539|15393162789093|2011-05-12T20:33:52.333+0000
412316869539|15393162789560|2011-03-15T14:45:37.734+0000
412316869539|15393162789815|2011-05-13T05:13:34.710+0000
412316869539|15393162790406|2011-04-12T07:18:21.244+0000
412316869539|17592186044862|2011-07-08T18:26:50.863+0000
412316869539|17592186045739|2011-07-06T14:31:34.862+0000
412316869539|17592186045865|2011-06-10T00:18:45.580+0000
412316869539|19791209301563|2011-07-21T05:34:05.506+0000
412316869539|32985348833670|2012-09-06T03:47:53.891+0000
412316869539|32985348834053|2012-08-16T04:12:45.333+0000
893353206692|2199023256881|2012-05-29T13:58:17.566+0000
893353206692|8796093023893|2012-08-01T05:40:56.332+0000
893353206692|15393162790395|2012-08-05T02:53:23.944+0000
893353206692|17592186044862|2012-04-28T11:07:22.740+0000
893353206692|2199023256233|2012-07-15T20:31:27.815+0000
893353206692|17592186045739|2012-04-17T10:19:39.111+0000
893353206692|17592186045693|2012-06-12T06:05:12.141+0000
893353206692|15393162790406|2012-04-07T13:05:26.339+0000
893353206692|6597069767117|2012-08-07T12:27:46.722+0000
893353206692|17592186045865|2012-08-24T15:45:34.285+0000
893353206692|8796093022647|2012-08-04T03:04:31.519+0000
893353206693|15393162789560|2012-08-07T13:26:39.108+0000
893353206693|13194139533535|2012-05-21T10:00:19.428+0000
893353206693|19791209299986|2012-07-30T15:14:28.574+0000
893353206693|32985348834053|2012-08-30T04:55:53.417+0000
893353206693|2199023256233|2012-06-08T12:11:57.208+0000
481036346279|2199023256233|2012-07-21T17:42:16.892+0000
481036346279|6597069768211|2012-05-05T03:33:05.277+0000
481036346279|8796093022647|2011-11-24T16:21:58.449+0000
481036346279|8796093023893|2012-06-08T12:49:16.241+0000
481036346279|13194139533440|2011-09-15T14:38:50.609+0000
481036346279|13194139534142|2011-12-16T08:01:45.909+0000
481036346279|13194139534684|2012-07-29T20:08:00.699+0000
481036346279|15393162789093|2012-03-21T17:18:11.099+0000
481036346279|15393162790406|2011-09-15T01:31:04.478+0000
481036346279|17592186044862|2011-07-24T12:18:02.719+0000
481036346279|19791209301563|2011-09-27T04:19:00.063+0000
481036346279|32985348834053|2012-09-01T05:28:14.837+0000
962072683432|13194139533440|2012-06-10T04:48:00.108+0000
962072683432|13194139534684|2012-08-20T20:12:04.809+0000
962072683432|15393162789560|2012-08-20T13:25:57.461+0000
962072683432|15393162790406|2012-09-01T07:13:26.750+0000
962072683432|17592186044862|2012-08-01T09:31:08.642+0000
962072683432|32985348834053|2012-09-08T15:53:49.513+0000
962072683433|2199023256233|2012-09-11T19:21:39.241+0000
962072683433|8796093022765|2012-07-17T01:58:54.786+0000
962072683433|10995116278981|2012-09-06T03:40:15.162+0000
962072683433|13194139533440|2012-08-04T09:52:39.395+0000
962072683433|13194139534142|2012-07-20T12:17:32.527+0000
962072683433|15393162789093|2012-09-11T08:50:23.544+0000
962072683433|17592186044862|2012-08-24T06:40:10.171+0000
893353206698|2199023256233|2012-05-02T18:11:14.823+0000
893353206698|6597069768211|2012-04-27T07:41:09.418+0000
893353206698|10995116278981|2012-05-13T05:07:49.870+0000
893353206698|13194139533440|2012-05-16T02:28:41.465+0000
893353206698|13194139534142|2012-08-14T21:35:42.692+0000
893353206698|13194139534154|2012-03-30T19:22:53.082+0000
893353206698|15393162788906|2012-06-24T05:47:21.438+0000
893353206698|15393162790406|2012-08-16T09:43:35.404+0000
824633729963|2199023256233|2012-04-10T00:53:01.847+0000
824633729963|2199023256881|2012-02-22T17:37:05.024+0000
824633729963|6597069768211|2012-03-06T04:47:04.447+0000
824633729963|8796093022647|2012-08-24T04:08:32.036+0000
824633729963|13194139533535|2012-08-07T17:13:10.186+0000
824633729963|13194139534154|2012-09-10T05:46:26.871+0000
824633729963|15393162789093|2012-02-05T19:55:44.100+0000
824633729963|15393162789815|2012-08-13T00:21:38.599+0000
824633729963|17592186045865|2012-06-29T03:51:24.696+0000
755914253228|2199023256881|2012-05-04T10:18:57.175+0000
755914253228|8796093022647|2012-06-30T02:47:51.468+0000
755914253228|10995116278981|2012-08-23T08:26:09.276+0000
755914253228|13194139534154|2012-06-20T14:54:56.957+0000
755914253228|15393162788906|2012-02-20T13:46:07.510+0000
755914253228|15393162789560|2012-06-17T17:18:58.238+0000
755914253228|15393162789815|2012-02-12T07:46:09.437+0000
755914253228|15393162790406|2012-08-12T18:30:58.399+0000
755914253228|17592186045739|2012-06-21T01:35:33.524+0000
755914253228|17592186045865|2012-07-22T11:42:00.002+0000
755914253228|19791209301563|2012-07-18T16:41:03.929+0000
755914253228|32985348833670|2012-09-08T13:51:52.910+0000
1030792160173|2199023256881|2012-08-23T17:52:54.143+0000
1030792160173|8796093022647|2012-08-04T05:56:54.674+0000
1030792160173|8796093022765|2012-08-29T18:33:22.293+0000
1030792160173|13194139534142|2012-08-03T18:27:40.696+0000
1030792160173|19791209301563|2012-08-05T09:48:51.237+0000
481036346286|2199023256881|2011-11-02T08:20:11.882+0000
481036346286|8796093022647|2011-04-26T02:45:07.353+0000
481036346286|8796093022765|2012-08-23T00:48:01.545+0000
481036346286|8796093023893|2012-08-27T18:43:19.209+0000
481036346286|13194139533440|2012-08-24T21:50:34.883+0000
481036346286|13194139533535|2012-06-12T12:21:05.908+0000
481036346286|15393162788906|2012-04-14T23:59:45.358+0000
481036346286|15393162789093|2012-03-01T11:11:22.882+0000
481036346286|15393162789560|2012-04-05T14:01:59.530+0000
481036346286|15393162790406|2011-06-04T12:01:33.381+0000
481036346286|17592186045739|2011-12-26T07:02:53.152+0000
481036346286|17592186045865|2011-08-06T12:46:36.622+0000
481036346286|19791209301563|2011-10-16T18:56:28.073+0000
687194776495|2199023256881|2012-02-07T19:21:34.624+0000
687194776495|13194139533440|2012-02-29T17:33:35.703+0000
687194776495|13194139534154|2012-05-23T12:54:56.281+0000
687194776495|13194139534684|2012-01-05T12:46:12.521+0000
687194776495|15393162788906|2012-08-25T15:50:53.544+0000
687194776495|15393162789093|2012-06-14T21:03:21.750+0000
687194776495|15393162789560|2011-10-28T00:58:03.653+0000
687194776495|17592186045739|2012-09-02T02:44:46.328+0000
687194776495|19791209301563|2011-12-12T00:48:23.517+0000
618475299761|2199023256881|2011-12-31T01:22:03.958+0000
618475299761|6597069768211|2011-11-14T17:28:01.792+0000
618475299761|8796093023893|2011-09-21T05:28:24.974+0000
618475299761|13194139533440|2012-09-12T16:28:13.529+0000
618475299761|13194139533535|2011-07-23T23:22:10.913+0000
618475299761|13194139534142|2011-08-03T10:02:31.611+0000
618475299761|13194139534154|2011-09-28T13:42:19.540+0000
618475299761|15393162788906|2011-12-30T20:27:03.421+0000
618475299761|15393162789093|2011-10-09T03:13:40.296+0000
618475299761|15393162789560|2012-03-21T19:21:20.767+0000
618475299761|15393162789815|2012-01-13T05:34:27.980+0000
618475299761|17592186045739|2012-07-11T23:38:31.638+0000
618475299761|19791209301563|2012-07-17T13:40:34.974+0000
962072683442|10995116278981|2012-07-07T18:35:55.934+0000
962072683442|13194139534142|2012-07-01T05:18:01.840+0000
962072683442|15393162790406|2012-09-02T16:59:09.589+0000
962072683442|17592186045865|2012-06-28T23:37:39.768+0000
962072683442|32985348833670|2012-09-08T02:18:21.078+0000
618475299763|2199023256233|2011-12-31T09:56:29.308+0000
618475299763|2199023256881|2012-04-05T17:19:01.526+0000
618475299763|8796093022647|2012-06-06T01:02:35.166+0000
618475299763|8796093023893|2011-08-07T15:14:44.581+0000
618475299763|13194139533440|2012-04-25T08:48:49.957+0000
618475299763|13194139533535|2012-03-13T10:19:13.409+0000
618475299763|13194139534142|2012-07-31T09:08:36.646+0000
618475299763|15393162788906|2012-02-02T05:56:54.304+0000
